"id","loan_status"
"76877","0"
"76878","0"
"76879","0"
"76880","0"
"76881","0"
"76882","0"
"76883","0"
"76884","0"
"76885","1"
"76886","0"
"76887","0"
"76888","0"
"76889","0"
"76890","0"
"76891","1"
"76892","0"
"76893","0"
"76894","0"
"76895","0"
"76896","0"
"76897","0"
"76898","0"
"76899","0"
"76900","0"
"76901","0"
"76902","0"
"76903","0"
"76904","1"
"76905","0"
"76906","0"
"76907","0"
"76908","0"
"76909","0"
"76910","0"
"76911","0"
"76912","1"
"76913","0"
"76914","1"
"76915","0"
"76916","0"
"76917","0"
"76918","0"
"76919","0"
"76920","0"
"76921","0"
"76922","0"
"76923","0"
"76924","0"
"76925","1"
"76926","0"
"76927","0"
"76928","0"
"76929","0"
"76930","0"
"76931","0"
"76932","0"
"76933","0"
"76934","0"
"76935","0"
"76936","0"
"76937","0"
"76938","0"
"76939","1"
"76940","0"
"76941","0"
"76942","0"
"76943","0"
"76944","0"
"76945","0"
"76946","0"
"76947","0"
"76948","0"
"76949","0"
"76950","0"
"76951","0"
"76952","0"
"76953","0"
"76954","0"
"76955","0"
"76956","0"
"76957","0"
"76958","0"
"76959","0"
"76960","0"
"76961","0"
"76962","0"
"76963","0"
"76964","0"
"76965","0"
"76966","0"
"76967","0"
"76968","1"
"76969","0"
"76970","0"
"76971","0"
"76972","0"
"76973","0"
"76974","0"
"76975","0"
"76976","0"
"76977","0"
"76978","0"
"76979","0"
"76980","0"
"76981","0"
"76982","1"
"76983","0"
"76984","0"
"76985","0"
"76986","0"
"76987","1"
"76988","0"
"76989","0"
"76990","0"
"76991","1"
"76992","0"
"76993","1"
"76994","0"
"76995","0"
"76996","0"
"76997","1"
"76998","1"
"76999","0"
"77000","0"
"77001","0"
"77002","0"
"77003","1"
"77004","0"
"77005","1"
"77006","0"
"77007","0"
"77008","1"
"77009","0"
"77010","0"
"77011","0"
"77012","1"
"77013","0"
"77014","0"
"77015","0"
"77016","0"
"77017","0"
"77018","0"
"77019","1"
"77020","0"
"77021","0"
"77022","0"
"77023","1"
"77024","0"
"77025","0"
"77026","0"
"77027","0"
"77028","0"
"77029","0"
"77030","0"
"77031","0"
"77032","0"
"77033","1"
"77034","1"
"77035","1"
"77036","0"
"77037","0"
"77038","0"
"77039","0"
"77040","0"
"77041","0"
"77042","0"
"77043","0"
"77044","0"
"77045","0"
"77046","1"
"77047","0"
"77048","0"
"77049","0"
"77050","0"
"77051","0"
"77052","0"
"77053","0"
"77054","0"
"77055","0"
"77056","0"
"77057","0"
"77058","0"
"77059","0"
"77060","0"
"77061","0"
"77062","0"
"77063","1"
"77064","0"
"77065","0"
"77066","1"
"77067","1"
"77068","0"
"77069","0"
"77070","0"
"77071","0"
"77072","0"
"77073","1"
"77074","0"
"77075","0"
"77076","0"
"77077","0"
"77078","0"
"77079","0"
"77080","0"
"77081","0"
"77082","0"
"77083","0"
"77084","0"
"77085","0"
"77086","0"
"77087","0"
"77088","1"
"77089","0"
"77090","0"
"77091","0"
"77092","0"
"77093","1"
"77094","0"
"77095","0"
"77096","0"
"77097","0"
"77098","1"
"77099","0"
"77100","0"
"77101","0"
"77102","0"
"77103","0"
"77104","0"
"77105","0"
"77106","0"
"77107","0"
"77108","0"
"77109","0"
"77110","0"
"77111","0"
"77112","0"
"77113","0"
"77114","1"
"77115","0"
"77116","0"
"77117","0"
"77118","0"
"77119","0"
"77120","0"
"77121","0"
"77122","0"
"77123","0"
"77124","0"
"77125","0"
"77126","0"
"77127","1"
"77128","0"
"77129","0"
"77130","1"
"77131","0"
"77132","0"
"77133","0"
"77134","0"
"77135","1"
"77136","0"
"77137","0"
"77138","0"
"77139","1"
"77140","1"
"77141","0"
"77142","1"
"77143","0"
"77144","0"
"77145","0"
"77146","0"
"77147","1"
"77148","0"
"77149","1"
"77150","0"
"77151","0"
"77152","1"
"77153","0"
"77154","1"
"77155","1"
"77156","0"
"77157","1"
"77158","0"
"77159","0"
"77160","0"
"77161","0"
"77162","0"
"77163","0"
"77164","0"
"77165","1"
"77166","0"
"77167","0"
"77168","0"
"77169","0"
"77170","1"
"77171","0"
"77172","0"
"77173","0"
"77174","1"
"77175","0"
"77176","0"
"77177","0"
"77178","1"
"77179","0"
"77180","0"
"77181","0"
"77182","0"
"77183","0"
"77184","0"
"77185","0"
"77186","0"
"77187","0"
"77188","0"
"77189","0"
"77190","0"
"77191","0"
"77192","0"
"77193","0"
"77194","0"
"77195","1"
"77196","0"
"77197","0"
"77198","1"
"77199","0"
"77200","0"
"77201","0"
"77202","0"
"77203","1"
"77204","0"
"77205","1"
"77206","0"
"77207","0"
"77208","0"
"77209","0"
"77210","0"
"77211","0"
"77212","1"
"77213","0"
"77214","0"
"77215","0"
"77216","0"
"77217","0"
"77218","0"
"77219","0"
"77220","0"
"77221","0"
"77222","0"
"77223","1"
"77224","0"
"77225","0"
"77226","0"
"77227","0"
"77228","0"
"77229","0"
"77230","0"
"77231","0"
"77232","0"
"77233","0"
"77234","1"
"77235","0"
"77236","0"
"77237","0"
"77238","0"
"77239","0"
"77240","0"
"77241","0"
"77242","0"
"77243","0"
"77244","0"
"77245","0"
"77246","0"
"77247","0"
"77248","0"
"77249","0"
"77250","1"
"77251","0"
"77252","0"
"77253","0"
"77254","1"
"77255","0"
"77256","0"
"77257","0"
"77258","0"
"77259","0"
"77260","0"
"77261","1"
"77262","1"
"77263","0"
"77264","1"
"77265","0"
"77266","0"
"77267","0"
"77268","0"
"77269","0"
"77270","0"
"77271","0"
"77272","0"
"77273","0"
"77274","0"
"77275","0"
"77276","1"
"77277","0"
"77278","0"
"77279","0"
"77280","0"
"77281","0"
"77282","0"
"77283","0"
"77284","0"
"77285","0"
"77286","1"
"77287","0"
"77288","0"
"77289","0"
"77290","0"
"77291","0"
"77292","0"
"77293","0"
"77294","0"
"77295","0"
"77296","0"
"77297","0"
"77298","1"
"77299","0"
"77300","0"
"77301","0"
"77302","0"
"77303","0"
"77304","0"
"77305","0"
"77306","0"
"77307","0"
"77308","0"
"77309","0"
"77310","1"
"77311","1"
"77312","0"
"77313","0"
"77314","0"
"77315","0"
"77316","1"
"77317","1"
"77318","0"
"77319","0"
"77320","0"
"77321","0"
"77322","1"
"77323","0"
"77324","0"
"77325","0"
"77326","0"
"77327","0"
"77328","0"
"77329","1"
"77330","0"
"77331","0"
"77332","0"
"77333","0"
"77334","0"
"77335","0"
"77336","0"
"77337","0"
"77338","0"
"77339","0"
"77340","0"
"77341","0"
"77342","0"
"77343","0"
"77344","0"
"77345","0"
"77346","0"
"77347","0"
"77348","0"
"77349","0"
"77350","0"
"77351","0"
"77352","0"
"77353","0"
"77354","0"
"77355","0"
"77356","0"
"77357","0"
"77358","0"
"77359","0"
"77360","0"
"77361","0"
"77362","0"
"77363","0"
"77364","1"
"77365","0"
"77366","0"
"77367","1"
"77368","0"
"77369","0"
"77370","0"
"77371","0"
"77372","0"
"77373","0"
"77374","0"
"77375","0"
"77376","0"
"77377","0"
"77378","0"
"77379","1"
"77380","1"
"77381","1"
"77382","0"
"77383","0"
"77384","1"
"77385","0"
"77386","0"
"77387","0"
"77388","0"
"77389","0"
"77390","0"
"77391","0"
"77392","0"
"77393","0"
"77394","0"
"77395","0"
"77396","0"
"77397","0"
"77398","0"
"77399","1"
"77400","0"
"77401","1"
"77402","0"
"77403","0"
"77404","1"
"77405","1"
"77406","0"
"77407","0"
"77408","0"
"77409","0"
"77410","0"
"77411","0"
"77412","0"
"77413","0"
"77414","0"
"77415","0"
"77416","0"
"77417","0"
"77418","0"
"77419","0"
"77420","1"
"77421","0"
"77422","0"
"77423","0"
"77424","0"
"77425","1"
"77426","0"
"77427","0"
"77428","0"
"77429","0"
"77430","0"
"77431","0"
"77432","0"
"77433","0"
"77434","0"
"77435","0"
"77436","0"
"77437","0"
"77438","0"
"77439","0"
"77440","0"
"77441","1"
"77442","0"
"77443","0"
"77444","0"
"77445","0"
"77446","1"
"77447","0"
"77448","0"
"77449","0"
"77450","1"
"77451","0"
"77452","0"
"77453","0"
"77454","0"
"77455","0"
"77456","0"
"77457","0"
"77458","0"
"77459","0"
"77460","0"
"77461","1"
"77462","0"
"77463","0"
"77464","0"
"77465","0"
"77466","0"
"77467","0"
"77468","0"
"77469","1"
"77470","0"
"77471","1"
"77472","1"
"77473","0"
"77474","0"
"77475","0"
"77476","0"
"77477","0"
"77478","0"
"77479","0"
"77480","0"
"77481","0"
"77482","0"
"77483","0"
"77484","0"
"77485","0"
"77486","0"
"77487","0"
"77488","0"
"77489","0"
"77490","1"
"77491","0"
"77492","0"
"77493","0"
"77494","0"
"77495","0"
"77496","1"
"77497","0"
"77498","0"
"77499","0"
"77500","0"
"77501","0"
"77502","1"
"77503","0"
"77504","0"
"77505","0"
"77506","0"
"77507","0"
"77508","0"
"77509","1"
"77510","1"
"77511","0"
"77512","1"
"77513","0"
"77514","0"
"77515","1"
"77516","0"
"77517","0"
"77518","1"
"77519","1"
"77520","1"
"77521","0"
"77522","0"
"77523","0"
"77524","0"
"77525","1"
"77526","0"
"77527","0"
"77528","0"
"77529","0"
"77530","0"
"77531","0"
"77532","0"
"77533","1"
"77534","0"
"77535","0"
"77536","0"
"77537","0"
"77538","0"
"77539","0"
"77540","0"
"77541","0"
"77542","0"
"77543","0"
"77544","1"
"77545","0"
"77546","0"
"77547","0"
"77548","0"
"77549","0"
"77550","0"
"77551","0"
"77552","0"
"77553","1"
"77554","0"
"77555","1"
"77556","0"
"77557","0"
"77558","0"
"77559","0"
"77560","0"
"77561","1"
"77562","1"
"77563","0"
"77564","0"
"77565","0"
"77566","0"
"77567","0"
"77568","0"
"77569","0"
"77570","0"
"77571","0"
"77572","0"
"77573","0"
"77574","0"
"77575","1"
"77576","0"
"77577","0"
"77578","1"
"77579","0"
"77580","0"
"77581","0"
"77582","0"
"77583","1"
"77584","0"
"77585","0"
"77586","0"
"77587","0"
"77588","0"
"77589","0"
"77590","0"
"77591","0"
"77592","0"
"77593","0"
"77594","0"
"77595","1"
"77596","0"
"77597","0"
"77598","0"
"77599","1"
"77600","0"
"77601","0"
"77602","1"
"77603","0"
"77604","0"
"77605","0"
"77606","0"
"77607","1"
"77608","1"
"77609","0"
"77610","0"
"77611","0"
"77612","0"
"77613","0"
"77614","0"
"77615","0"
"77616","0"
"77617","0"
"77618","0"
"77619","0"
"77620","0"
"77621","0"
"77622","0"
"77623","0"
"77624","0"
"77625","1"
"77626","1"
"77627","0"
"77628","0"
"77629","0"
"77630","0"
"77631","0"
"77632","0"
"77633","0"
"77634","1"
"77635","0"
"77636","0"
"77637","0"
"77638","1"
"77639","0"
"77640","0"
"77641","0"
"77642","0"
"77643","1"
"77644","0"
"77645","0"
"77646","0"
"77647","0"
"77648","1"
"77649","0"
"77650","1"
"77651","0"
"77652","0"
"77653","0"
"77654","1"
"77655","0"
"77656","0"
"77657","0"
"77658","0"
"77659","0"
"77660","0"
"77661","0"
"77662","0"
"77663","0"
"77664","0"
"77665","0"
"77666","0"
"77667","0"
"77668","0"
"77669","1"
"77670","1"
"77671","0"
"77672","0"
"77673","0"
"77674","0"
"77675","0"
"77676","0"
"77677","0"
"77678","0"
"77679","0"
"77680","0"
"77681","0"
"77682","0"
"77683","0"
"77684","0"
"77685","0"
"77686","0"
"77687","0"
"77688","1"
"77689","0"
"77690","0"
"77691","0"
"77692","1"
"77693","0"
"77694","1"
"77695","0"
"77696","0"
"77697","0"
"77698","0"
"77699","0"
"77700","0"
"77701","0"
"77702","0"
"77703","0"
"77704","0"
"77705","1"
"77706","0"
"77707","0"
"77708","0"
"77709","0"
"77710","0"
"77711","0"
"77712","0"
"77713","0"
"77714","0"
"77715","0"
"77716","0"
"77717","1"
"77718","1"
"77719","1"
"77720","0"
"77721","0"
"77722","0"
"77723","0"
"77724","0"
"77725","0"
"77726","0"
"77727","1"
"77728","0"
"77729","0"
"77730","0"
"77731","0"
"77732","0"
"77733","0"
"77734","0"
"77735","0"
"77736","0"
"77737","0"
"77738","0"
"77739","0"
"77740","0"
"77741","0"
"77742","0"
"77743","0"
"77744","0"
"77745","0"
"77746","0"
"77747","0"
"77748","1"
"77749","1"
"77750","0"
"77751","0"
"77752","1"
"77753","0"
"77754","0"
"77755","0"
"77756","0"
"77757","0"
"77758","0"
"77759","0"
"77760","0"
"77761","1"
"77762","0"
"77763","0"
"77764","0"
"77765","0"
"77766","0"
"77767","0"
"77768","1"
"77769","0"
"77770","0"
"77771","1"
"77772","1"
"77773","0"
"77774","0"
"77775","1"
"77776","0"
"77777","0"
"77778","0"
"77779","0"
"77780","0"
"77781","0"
"77782","0"
"77783","0"
"77784","0"
"77785","0"
"77786","0"
"77787","0"
"77788","0"
"77789","0"
"77790","0"
"77791","0"
"77792","0"
"77793","1"
"77794","0"
"77795","0"
"77796","1"
"77797","0"
"77798","0"
"77799","1"
"77800","0"
"77801","0"
"77802","1"
"77803","0"
"77804","0"
"77805","0"
"77806","1"
"77807","1"
"77808","0"
"77809","0"
"77810","0"
"77811","1"
"77812","0"
"77813","0"
"77814","0"
"77815","0"
"77816","0"
"77817","0"
"77818","0"
"77819","0"
"77820","1"
"77821","0"
"77822","0"
"77823","0"
"77824","0"
"77825","0"
"77826","0"
"77827","0"
"77828","0"
"77829","0"
"77830","0"
"77831","0"
"77832","0"
"77833","0"
"77834","0"
"77835","0"
"77836","0"
"77837","0"
"77838","0"
"77839","0"
"77840","0"
"77841","0"
"77842","1"
"77843","0"
"77844","0"
"77845","0"
"77846","0"
"77847","1"
"77848","0"
"77849","0"
"77850","0"
"77851","1"
"77852","0"
"77853","0"
"77854","0"
"77855","0"
"77856","0"
"77857","0"
"77858","0"
"77859","1"
"77860","1"
"77861","1"
"77862","0"
"77863","1"
"77864","1"
"77865","0"
"77866","0"
"77867","0"
"77868","0"
"77869","0"
"77870","0"
"77871","0"
"77872","0"
"77873","1"
"77874","0"
"77875","0"
"77876","0"
"77877","0"
"77878","0"
"77879","1"
"77880","0"
"77881","0"
"77882","0"
"77883","1"
"77884","1"
"77885","0"
"77886","0"
"77887","0"
"77888","0"
"77889","0"
"77890","0"
"77891","0"
"77892","1"
"77893","0"
"77894","0"
"77895","0"
"77896","0"
"77897","0"
"77898","0"
"77899","0"
"77900","0"
"77901","0"
"77902","0"
"77903","0"
"77904","0"
"77905","0"
"77906","0"
"77907","0"
"77908","0"
"77909","0"
"77910","0"
"77911","0"
"77912","0"
"77913","0"
"77914","0"
"77915","1"
"77916","0"
"77917","0"
"77918","0"
"77919","0"
"77920","0"
"77921","0"
"77922","0"
"77923","0"
"77924","0"
"77925","0"
"77926","0"
"77927","0"
"77928","0"
"77929","0"
"77930","0"
"77931","0"
"77932","0"
"77933","0"
"77934","0"
"77935","0"
"77936","0"
"77937","0"
"77938","0"
"77939","0"
"77940","0"
"77941","0"
"77942","0"
"77943","0"
"77944","0"
"77945","0"
"77946","0"
"77947","0"
"77948","1"
"77949","1"
"77950","0"
"77951","0"
"77952","0"
"77953","0"
"77954","0"
"77955","0"
"77956","0"
"77957","1"
"77958","0"
"77959","0"
"77960","0"
"77961","0"
"77962","0"
"77963","0"
"77964","0"
"77965","0"
"77966","0"
"77967","0"
"77968","0"
"77969","0"
"77970","0"
"77971","0"
"77972","0"
"77973","0"
"77974","1"
"77975","0"
"77976","0"
"77977","0"
"77978","0"
"77979","1"
"77980","0"
"77981","0"
"77982","0"
"77983","0"
"77984","1"
"77985","1"
"77986","0"
"77987","0"
"77988","1"
"77989","0"
"77990","0"
"77991","0"
"77992","0"
"77993","1"
"77994","0"
"77995","1"
"77996","0"
"77997","0"
"77998","1"
"77999","0"
"78000","0"
"78001","0"
"78002","0"
"78003","0"
"78004","0"
"78005","0"
"78006","0"
"78007","0"
"78008","0"
"78009","0"
"78010","0"
"78011","0"
"78012","0"
"78013","0"
"78014","0"
"78015","0"
"78016","0"
"78017","0"
"78018","0"
"78019","1"
"78020","0"
"78021","0"
"78022","0"
"78023","1"
"78024","0"
"78025","0"
"78026","0"
"78027","0"
"78028","0"
"78029","0"
"78030","0"
"78031","0"
"78032","1"
"78033","1"
"78034","0"
"78035","0"
"78036","0"
"78037","0"
"78038","0"
"78039","0"
"78040","0"
"78041","0"
"78042","0"
"78043","0"
"78044","0"
"78045","0"
"78046","0"
"78047","1"
"78048","1"
"78049","0"
"78050","0"
"78051","0"
"78052","0"
"78053","0"
"78054","0"
"78055","0"
"78056","0"
"78057","0"
"78058","0"
"78059","0"
"78060","0"
"78061","0"
"78062","0"
"78063","0"
"78064","0"
"78065","0"
"78066","0"
"78067","0"
"78068","0"
"78069","0"
"78070","0"
"78071","0"
"78072","0"
"78073","0"
"78074","0"
"78075","0"
"78076","0"
"78077","0"
"78078","1"
"78079","0"
"78080","1"
"78081","0"
"78082","0"
"78083","0"
"78084","0"
"78085","1"
"78086","0"
"78087","0"
"78088","0"
"78089","1"
"78090","0"
"78091","0"
"78092","1"
"78093","0"
"78094","0"
"78095","0"
"78096","0"
"78097","0"
"78098","0"
"78099","0"
"78100","0"
"78101","0"
"78102","0"
"78103","0"
"78104","0"
"78105","0"
"78106","0"
"78107","0"
"78108","0"
"78109","0"
"78110","0"
"78111","0"
"78112","0"
"78113","0"
"78114","0"
"78115","0"
"78116","0"
"78117","0"
"78118","0"
"78119","0"
"78120","0"
"78121","0"
"78122","0"
"78123","0"
"78124","0"
"78125","1"
"78126","0"
"78127","0"
"78128","0"
"78129","0"
"78130","0"
"78131","0"
"78132","0"
"78133","0"
"78134","0"
"78135","0"
"78136","0"
"78137","0"
"78138","1"
"78139","0"
"78140","0"
"78141","0"
"78142","1"
"78143","0"
"78144","0"
"78145","1"
"78146","0"
"78147","0"
"78148","0"
"78149","0"
"78150","0"
"78151","0"
"78152","0"
"78153","0"
"78154","0"
"78155","0"
"78156","0"
"78157","0"
"78158","0"
"78159","0"
"78160","0"
"78161","0"
"78162","0"
"78163","1"
"78164","0"
"78165","0"
"78166","0"
"78167","0"
"78168","0"
"78169","0"
"78170","1"
"78171","0"
"78172","0"
"78173","1"
"78174","0"
"78175","0"
"78176","0"
"78177","0"
"78178","0"
"78179","1"
"78180","0"
"78181","1"
"78182","0"
"78183","1"
"78184","1"
"78185","1"
"78186","0"
"78187","0"
"78188","1"
"78189","1"
"78190","0"
"78191","1"
"78192","0"
"78193","0"
"78194","0"
"78195","0"
"78196","0"
"78197","0"
"78198","0"
"78199","0"
"78200","0"
"78201","0"
"78202","0"
"78203","1"
"78204","0"
"78205","0"
"78206","0"
"78207","0"
"78208","0"
"78209","0"
"78210","0"
"78211","0"
"78212","0"
"78213","0"
"78214","0"
"78215","0"
"78216","0"
"78217","0"
"78218","0"
"78219","0"
"78220","0"
"78221","0"
"78222","0"
"78223","0"
"78224","0"
"78225","0"
"78226","0"
"78227","0"
"78228","0"
"78229","0"
"78230","1"
"78231","0"
"78232","0"
"78233","0"
"78234","0"
"78235","1"
"78236","0"
"78237","0"
"78238","0"
"78239","0"
"78240","0"
"78241","1"
"78242","1"
"78243","0"
"78244","0"
"78245","0"
"78246","0"
"78247","0"
"78248","0"
"78249","0"
"78250","0"
"78251","0"
"78252","0"
"78253","0"
"78254","0"
"78255","1"
"78256","0"
"78257","0"
"78258","0"
"78259","0"
"78260","1"
"78261","0"
"78262","1"
"78263","0"
"78264","0"
"78265","0"
"78266","0"
"78267","0"
"78268","0"
"78269","1"
"78270","0"
"78271","0"
"78272","0"
"78273","0"
"78274","0"
"78275","0"
"78276","0"
"78277","0"
"78278","0"
"78279","0"
"78280","0"
"78281","0"
"78282","1"
"78283","0"
"78284","0"
"78285","1"
"78286","0"
"78287","1"
"78288","0"
"78289","0"
"78290","0"
"78291","1"
"78292","0"
"78293","0"
"78294","0"
"78295","0"
"78296","0"
"78297","0"
"78298","0"
"78299","0"
"78300","0"
"78301","0"
"78302","0"
"78303","1"
"78304","0"
"78305","0"
"78306","0"
"78307","0"
"78308","0"
"78309","0"
"78310","1"
"78311","0"
"78312","0"
"78313","1"
"78314","0"
"78315","0"
"78316","1"
"78317","0"
"78318","0"
"78319","0"
"78320","0"
"78321","0"
"78322","0"
"78323","0"
"78324","0"
"78325","0"
"78326","0"
"78327","0"
"78328","0"
"78329","0"
"78330","0"
"78331","0"
"78332","0"
"78333","0"
"78334","0"
"78335","0"
"78336","0"
"78337","0"
"78338","1"
"78339","0"
"78340","0"
"78341","0"
"78342","0"
"78343","0"
"78344","0"
"78345","0"
"78346","0"
"78347","1"
"78348","0"
"78349","0"
"78350","1"
"78351","0"
"78352","0"
"78353","0"
"78354","0"
"78355","0"
"78356","0"
"78357","0"
"78358","0"
"78359","0"
"78360","1"
"78361","0"
"78362","0"
"78363","1"
"78364","0"
"78365","0"
"78366","0"
"78367","0"
"78368","0"
"78369","0"
"78370","0"
"78371","0"
"78372","0"
"78373","1"
"78374","0"
"78375","0"
"78376","0"
"78377","0"
"78378","0"
"78379","0"
"78380","0"
"78381","0"
"78382","0"
"78383","0"
"78384","0"
"78385","0"
"78386","0"
"78387","0"
"78388","1"
"78389","0"
"78390","0"
"78391","0"
"78392","0"
"78393","0"
"78394","0"
"78395","1"
"78396","0"
"78397","0"
"78398","0"
"78399","0"
"78400","0"
"78401","0"
"78402","0"
"78403","0"
"78404","0"
"78405","0"
"78406","0"
"78407","0"
"78408","0"
"78409","1"
"78410","0"
"78411","1"
"78412","0"
"78413","0"
"78414","0"
"78415","0"
"78416","1"
"78417","0"
"78418","0"
"78419","0"
"78420","0"
"78421","0"
"78422","0"
"78423","0"
"78424","0"
"78425","0"
"78426","0"
"78427","0"
"78428","0"
"78429","0"
"78430","0"
"78431","0"
"78432","0"
"78433","0"
"78434","1"
"78435","1"
"78436","0"
"78437","0"
"78438","0"
"78439","0"
"78440","0"
"78441","0"
"78442","1"
"78443","0"
"78444","0"
"78445","0"
"78446","0"
"78447","0"
"78448","0"
"78449","0"
"78450","0"
"78451","1"
"78452","0"
"78453","1"
"78454","0"
"78455","0"
"78456","0"
"78457","0"
"78458","0"
"78459","0"
"78460","0"
"78461","0"
"78462","0"
"78463","0"
"78464","0"
"78465","0"
"78466","0"
"78467","0"
"78468","0"
"78469","1"
"78470","1"
"78471","0"
"78472","0"
"78473","0"
"78474","0"
"78475","1"
"78476","0"
"78477","1"
"78478","1"
"78479","0"
"78480","1"
"78481","0"
"78482","0"
"78483","0"
"78484","0"
"78485","0"
"78486","0"
"78487","0"
"78488","0"
"78489","0"
"78490","0"
"78491","0"
"78492","1"
"78493","0"
"78494","0"
"78495","0"
"78496","0"
"78497","0"
"78498","0"
"78499","1"
"78500","0"
"78501","0"
"78502","0"
"78503","0"
"78504","0"
"78505","0"
"78506","0"
"78507","0"
"78508","0"
"78509","0"
"78510","0"
"78511","0"
"78512","0"
"78513","1"
"78514","0"
"78515","0"
"78516","0"
"78517","0"
"78518","0"
"78519","0"
"78520","0"
"78521","0"
"78522","0"
"78523","0"
"78524","0"
"78525","0"
"78526","1"
"78527","0"
"78528","0"
"78529","0"
"78530","0"
"78531","1"
"78532","1"
"78533","0"
"78534","0"
"78535","1"
"78536","0"
"78537","0"
"78538","0"
"78539","0"
"78540","0"
"78541","0"
"78542","0"
"78543","0"
"78544","0"
"78545","0"
"78546","0"
"78547","0"
"78548","0"
"78549","0"
"78550","0"
"78551","1"
"78552","0"
"78553","0"
"78554","0"
"78555","0"
"78556","1"
"78557","0"
"78558","0"
"78559","0"
"78560","0"
"78561","0"
"78562","0"
"78563","0"
"78564","0"
"78565","0"
"78566","0"
"78567","0"
"78568","1"
"78569","0"
"78570","0"
"78571","0"
"78572","0"
"78573","1"
"78574","0"
"78575","0"
"78576","0"
"78577","0"
"78578","0"
"78579","1"
"78580","0"
"78581","0"
"78582","0"
"78583","0"
"78584","0"
"78585","0"
"78586","0"
"78587","0"
"78588","0"
"78589","0"
"78590","0"
"78591","0"
"78592","0"
"78593","0"
"78594","1"
"78595","0"
"78596","0"
"78597","1"
"78598","0"
"78599","0"
"78600","0"
"78601","0"
"78602","0"
"78603","0"
"78604","0"
"78605","0"
"78606","0"
"78607","0"
"78608","0"
"78609","0"
"78610","0"
"78611","0"
"78612","0"
"78613","0"
"78614","0"
"78615","0"
"78616","0"
"78617","0"
"78618","0"
"78619","0"
"78620","0"
"78621","0"
"78622","1"
"78623","0"
"78624","1"
"78625","0"
"78626","0"
"78627","1"
"78628","0"
